id_evento,fecha_hora,producto,stock,sucursal,categoria,unidad,costo_unitario
I-0FAEB6FCE6,2026-09-11 18:26:47,Galleta de mantequilla,122,Centro,Reposteria,pza,6.0
I-398D2F4CF6,2026-09-11 18:26:47,Brownie nogada,104,Sur,Reposteria,pza,20.0
I-B72E1B035D,2026-09-11 18:26:48,Cheesecake de frutos rojos,90,Norte,Pasteles,pza,170.0
I-456D4DB733,2026-09-11 18:26:49,Cheesecake de frutos rojos,110,Centro,Pasteles,pza,170.0
I-D267F84BEB,2026-09-11 18:26:49,Cheesecake de frutos rojos,80,Plaza Obelie,Pasteles,pza,170.0
I-83DCBFEDBC,2026-09-11 18:26:50,Pastel de chocolate,139,Centro,Pasteles,pza,150.0
I-9BEFE1C4F2,2026-09-11 18:26:50,Baguette tradicional,138,Centro,Panaderia,pza,9.0
I-29C73C10DA,2026-09-11 18:26:51,Tarta de frutas,141,Plaza Obelie,Pasteles,pza,155.0
I-6BC875FE5E,2026-09-11 18:26:52,Rol de canela,124,Sur,Viennoiserie,pza,15.0
I-168A1E0939,2026-09-11 18:26:52,Brownie nogada,108,Sur,Reposteria,pza,20.0
I-8F9672EB22,2026-09-11 18:26:53,Eclair de cafe,162,Sur,Petit fours,pza,16.0
I-EB67ECD84D,2026-09-11 18:26:53,Galleta de mantequilla,134,Sur,Reposteria,pza,6.0
I-46B8A74DFF,2026-09-11 18:26:53,Eclair de cafe,129,Plaza Obelie,Petit fours,pza,16.0
I-2DE8667B2F,2026-09-11 18:26:54,Eclair de cafe,111,Norte,Petit fours,pza,16.0
I-0BABEA1123,2026-09-11 18:26:55,Galleta de mantequilla,139,Sur,Reposteria,pza,6.0
I-41C6EFE349,2026-09-11 18:26:55,Macaron mixto,154,Sur,Petit fours,pza,10.0
I-95DBF2ADD6,2026-09-11 18:26:56,Pastel de chocolate,11,Norte,Pasteles,pza,150.0
I-B0713065FE,2026-09-11 18:26:57,Macaron mixto,122,Centro,Petit fours,pza,10.0
I-A29D709F6E,2026-09-11 18:26:57,Baguette tradicional,83,Sur,Panaderia,pza,9.0
I-C5C06C2DE2,2026-09-11 18:26:58,Macaron mixto,135,Plaza Obelie,Petit fours,pza,10.0
I-6FF38B19E3,2026-09-11 18:26:59,Cheesecake de frutos rojos,140,Sur,Pasteles,pza,170.0
I-72927DF38F,2026-09-11 18:26:59,Brownie nogada,100,Sur,Reposteria,pza,20.0
I-82CD8C1514,2026-09-11 18:27:00,Eclair de cafe,110,Norte,Petit fours,pza,16.0
I-60E450EDCE,2026-09-11 18:27:00,Pastel de chocolate,23,Norte,Pasteles,pza,150.0
I-ECFCCEB0FE,2026-09-11 18:27:01,Eclair de cafe,138,Plaza Obelie,Petit fours,pza,16.0
I-5FB5A2765B,2026-09-11 18:27:01,Tarta de frutas,151,Plaza Obelie,Pasteles,pza,155.0
I-874254B46B,2026-09-11 18:27:02,Baguette tradicional,87,Sur,Panaderia,pza,9.0
I-741747B595,2026-09-11 18:27:02,Baguette tradicional,184,Norte,Panaderia,pza,9.0
I-6F76129918,2026-09-11 18:27:03,Croissant de almendra,157,Plaza Obelie,Viennoiserie,pza,18.0
I-62E41C3E8B,2026-09-11 18:27:04,Eclair de cafe,168,Sur,Petit fours,pza,16.0
I-EEEFD7A63F,2026-09-11 18:27:04,Pastel de chocolate,137,Centro,Pasteles,pza,150.0
I-685036C1BC,2026-09-11 18:27:05,Cheesecake de frutos rojos,136,Sur,Pasteles,pza,170.0
I-CE3DAEC5CD,2026-09-11 18:27:06,Croissant de almendra,142,Centro,Viennoiserie,pza,18.0
I-AF17CF8C08,2026-09-11 18:27:07,Baguette tradicional,181,Norte,Panaderia,pza,9.0
I-6B10774BAF,2026-09-11 18:27:07,Tarta de frutas,109,Norte,Pasteles,pza,155.0
I-BB47F11A20,2026-09-11 18:27:07,Galleta de mantequilla,77,Plaza Obelie,Reposteria,pza,6.0
I-E68E68E2D4,2026-09-11 18:27:08,Baguette tradicional,180,Norte,Panaderia,pza,9.0
I-0FC825CE48,2026-09-11 18:27:08,Pastel de chocolate,106,Sur,Pasteles,pza,150.0
I-773EFAD1EE,2026-09-11 18:27:09,Pastel de chocolate,21,Norte,Pasteles,pza,150.0
I-D630C71A13,2026-09-11 18:27:09,Brownie nogada,110,Sur,Reposteria,pza,20.0
I-36BC17D6B0,2026-09-11 18:27:10,Macaron mixto,132,Plaza Obelie,Petit fours,pza,10.0
I-D920E8E2FB,2026-09-11 18:27:10,Eclair de cafe,141,Centro,Petit fours,pza,16.0
I-9CD7AECFCD,2026-09-11 18:27:11,Macaron mixto,127,Centro,Petit fours,pza,10.0
I-80AEAF74F1,2026-09-11 18:27:11,Macaron mixto,141,Plaza Obelie,Petit fours,pza,10.0
I-CE256FC493,2026-09-11 18:27:12,Baguette tradicional,92,Sur,Panaderia,pza,9.0
I-68FBB6386C,2026-09-11 18:27:12,Baguette tradicional,98,Sur,Panaderia,pza,9.0
I-A20B4E5200,2026-09-11 18:27:13,Cheesecake de frutos rojos,82,Norte,Pasteles,pza,170.0
I-897C48EE1E,2026-09-11 18:27:13,Tarta de frutas,119,Norte,Pasteles,pza,155.0
I-7FCC86AC80,2026-09-11 18:27:14,Pastel de chocolate,156,Plaza Obelie,Pasteles,pza,150.0
I-827D37E28E,2026-09-11 18:27:15,Tarta de frutas,124,Norte,Pasteles,pza,155.0
I-D26A37762F,2026-09-11 18:27:15,Macaron mixto,124,Norte,Petit fours,pza,10.0
I-657EEF51AC,2026-09-11 18:27:16,Baguette tradicional,132,Centro,Panaderia,pza,9.0
I-5ED0500ACD,2026-09-11 18:27:16,Baguette tradicional,136,Centro,Panaderia,pza,9.0
I-7DC3A67787,2026-09-11 18:27:17,Brownie nogada,65,Norte,Reposteria,pza,20.0
I-7293E3091C,2026-09-11 18:27:17,Eclair de cafe,169,Sur,Petit fours,pza,16.0
I-A2AF87B6FC,2026-09-11 18:27:18,Cheesecake de frutos rojos,80,Norte,Pasteles,pza,170.0
I-9ACE34D4A4,2026-09-11 18:27:18,Croissant de almendra,60,Norte,Viennoiserie,pza,18.0
I-B59CDAD532,2026-09-11 18:27:19,Eclair de cafe,148,Centro,Petit fours,pza,16.0
I-830FEEF585,2026-09-11 18:27:20,Rol de canela,161,Norte,Viennoiserie,pza,15.0
I-335785D9E6,2026-09-11 18:27:20,Tarta de frutas,153,Plaza Obelie,Pasteles,pza,155.0
I-6A3BDC4E00,2026-09-11 18:27:20,Tarta de frutas,124,Norte,Pasteles,pza,155.0
I-61AFE564C0,2026-09-11 18:27:21,Rol de canela,79,Centro,Viennoiserie,pza,15.0
I-9D443E0C3A,2026-09-11 18:27:22,Cheesecake de frutos rojos,120,Centro,Pasteles,pza,170.0
I-3890B5A6E2,2026-09-11 18:27:22,Rol de canela,84,Centro,Viennoiserie,pza,15.0
I-4AD2279805,2026-09-11 18:27:23,Galleta de mantequilla,80,Plaza Obelie,Reposteria,pza,6.0
I-4AE3CD78EF,2026-09-11 18:27:24,Macaron mixto,125,Norte,Petit fours,pza,10.0
I-2A534E8079,2026-09-11 18:27:24,Macaron mixto,160,Sur,Petit fours,pza,10.0
I-8813403F82,2026-09-11 18:27:25,Pastel de chocolate,18,Norte,Pasteles,pza,150.0
I-F57D815E67,2026-09-11 18:27:26,Galleta de mantequilla,80,Plaza Obelie,Reposteria,pza,6.0
I-4848616AE9,2026-09-11 18:27:26,Rol de canela,122,Sur,Viennoiserie,pza,15.0
I-02C2F5AB8A,2026-09-11 18:27:27,Pastel de chocolate,148,Plaza Obelie,Pasteles,pza,150.0
I-724F0CCB5D,2026-09-11 18:27:27,Brownie nogada,58,Norte,Reposteria,pza,20.0
I-A6A1B894B1,2026-09-11 18:27:28,Tarta de frutas,51,Centro,Pasteles,pza,155.0
I-353AD277E8,2026-09-11 18:27:29,Baguette tradicional,146,Centro,Panaderia,pza,9.0
I-F3B0ACB5EA,2026-09-11 18:27:29,Macaron mixto,142,Plaza Obelie,Petit fours,pza,10.0
I-D4B072D20A,2026-09-11 18:27:30,Tarta de frutas,114,Sur,Pasteles,pza,155.0
I-56320D8232,2026-09-11 18:27:30,Eclair de cafe,134,Plaza Obelie,Petit fours,pza,16.0
I-38B226E13A,2026-09-11 18:27:31,Croissant de almendra,68,Norte,Viennoiserie,pza,18.0
I-76962A020A,2026-09-11 18:27:32,Cheesecake de frutos rojos,143,Sur,Pasteles,pza,170.0
I-B39A84B6B0,2026-09-11 18:27:32,Galleta de mantequilla,145,Sur,Reposteria,pza,6.0
I-93F8057AAF,2026-09-11 18:27:33,Rol de canela,88,Centro,Viennoiserie,pza,15.0
I-9004D7AE23,2026-09-11 18:27:33,Brownie nogada,110,Centro,Reposteria,pza,20.0
I-BD30816C7D,2026-09-11 18:27:34,Tarta de frutas,120,Sur,Pasteles,pza,155.0
I-C1C0CB9DDD,2026-09-11 18:27:34,Baguette tradicional,177,Norte,Panaderia,pza,9.0
I-9134754AFA,2026-09-11 18:27:35,Macaron mixto,169,Sur,Petit fours,pza,10.0
I-886596A13F,2026-09-11 18:27:35,Croissant de almendra,60,Norte,Viennoiserie,pza,18.0
I-530D9F42D2,2026-09-11 18:27:36,Pastel de chocolate,11,Norte,Pasteles,pza,150.0
I-1CE58DB235,2026-09-11 18:27:37,Pastel de chocolate,143,Centro,Pasteles,pza,150.0
I-CBE3C7788B,2026-09-11 18:27:37,Galleta de mantequilla,134,Centro,Reposteria,pza,6.0
I-24C570E795,2026-09-11 18:27:38,Tarta de frutas,156,Plaza Obelie,Pasteles,pza,155.0
I-7888AD1BAC,2026-09-11 18:27:38,Macaron mixto,125,Norte,Petit fours,pza,10.0
I-E1889B4A2D,2026-09-11 18:27:39,Baguette tradicional,148,Centro,Panaderia,pza,9.0
I-71183F0466,2026-09-11 18:27:39,Baguette tradicional,154,Centro,Panaderia,pza,9.0
I-0E82E1798C,2026-09-11 18:27:40,Macaron mixto,141,Plaza Obelie,Petit fours,pza,10.0
I-9E3377AD62,2026-09-11 18:27:40,Tarta de frutas,149,Plaza Obelie,Pasteles,pza,155.0
I-7DA29DDF22,2026-09-11 18:27:41,Cheesecake de frutos rojos,140,Sur,Pasteles,pza,170.0
I-FAF6EF352B,2026-09-11 18:27:42,Galleta de mantequilla,151,Sur,Reposteria,pza,6.0
I-79D3829F30,2026-09-11 18:27:42,Pastel de chocolate,147,Plaza Obelie,Pasteles,pza,150.0
I-E1173FB70D,2026-09-11 18:27:43,Brownie nogada,69,Norte,Reposteria,pza,20.0
I-AC519289DF,2026-09-11 18:27:43,Macaron mixto,126,Norte,Petit fours,pza,10.0
I-B4ADE41893,2026-09-11 18:27:44,Croissant de almendra,151,Centro,Viennoiserie,pza,18.0
I-C697AB1070,2026-09-11 18:27:44,Cheesecake de frutos rojos,114,Centro,Pasteles,pza,170.0
I-141BA89EF6,2026-09-11 18:27:45,Macaron mixto,143,Plaza Obelie,Petit fours,pza,10.0
I-E54AA1FCFB,2026-09-11 18:27:45,Tarta de frutas,59,Centro,Pasteles,pza,155.0
I-D18EAFCCAC,2026-09-11 18:27:46,Macaron mixto,133,Norte,Petit fours,pza,10.0
I-4320578AE9,2026-09-11 18:27:47,Eclair de cafe,135,Plaza Obelie,Petit fours,pza,16.0
I-E03A4E9795,2026-09-11 18:27:47,Baguette tradicional,155,Plaza Obelie,Panaderia,pza,9.0
I-71A58C55A9,2026-09-11 18:27:48,Macaron mixto,141,Norte,Petit fours,pza,10.0
I-ECC97FAF0B,2026-09-11 18:27:48,Brownie nogada,76,Norte,Reposteria,pza,20.0
I-5D6697BF02,2026-09-11 18:27:49,Cheesecake de frutos rojos,74,Norte,Pasteles,pza,170.0
I-6E3ECE43F8,2026-09-11 18:27:49,Baguette tradicional,153,Centro,Panaderia,pza,9.0
I-0FE042923D,2026-09-11 18:27:50,Tarta de frutas,154,Plaza Obelie,Pasteles,pza,155.0
I-C6C84548ED,2026-09-11 18:27:50,Baguette tradicional,148,Centro,Panaderia,pza,9.0
I-AD69B51654,2026-09-11 18:27:51,Croissant de almendra,156,Centro,Viennoiserie,pza,18.0
I-91606AFC49,2026-09-11 18:27:52,Pastel de chocolate,10,Norte,Pasteles,pza,150.0
I-1BF8D1F4BE,2026-09-11 18:27:52,Galleta de mantequilla,75,Plaza Obelie,Reposteria,pza,6.0
I-31EDEC84DE,2026-09-11 18:27:53,Baguette tradicional,170,Norte,Panaderia,pza,9.0
I-E8EAE4588F,2026-09-11 18:27:53,Brownie nogada,88,Norte,Reposteria,pza,20.0
I-5F4318F555,2026-09-11 18:27:54,Baguette tradicional,99,Sur,Panaderia,pza,9.0
I-2D2E1E6949,2026-09-11 18:27:55,Eclair de cafe,118,Norte,Petit fours,pza,16.0
I-07C3C509CD,2026-09-11 18:27:55,Pastel de chocolate,147,Plaza Obelie,Pasteles,pza,150.0
I-3A2D8CCF27,2026-09-11 18:27:56,Croissant de almendra,71,Sur,Viennoiserie,pza,18.0
I-B824FFE1A9,2026-09-11 18:27:56,Baguette tradicional,149,Plaza Obelie,Panaderia,pza,9.0
I-CA2B6E85EE,2026-09-11 18:27:57,Macaron mixto,119,Centro,Petit fours,pza,10.0
I-7DE5CA0570,2026-09-11 18:27:58,Pastel de chocolate,5,Norte,Pasteles,pza,150.0
I-E8687654C8,2026-09-11 18:27:58,Pastel de chocolate,154,Plaza Obelie,Pasteles,pza,150.0
I-37947403AA,2026-09-11 18:27:59,Cheesecake de frutos rojos,72,Plaza Obelie,Pasteles,pza,170.0
I-52E2F648C9,2026-09-11 18:28:00,Galleta de mantequilla,81,Plaza Obelie,Reposteria,pza,6.0
I-05E12B1511,2026-09-11 18:28:00,Baguette tradicional,142,Plaza Obelie,Panaderia,pza,9.0
I-7173BBCA4C,2026-09-11 18:28:00,Macaron mixto,145,Norte,Petit fours,pza,10.0
I-CD669FDE09,2026-09-11 18:28:01,Galleta de mantequilla,146,Centro,Reposteria,pza,6.0
I-E261DA3E94,2026-09-11 18:28:02,Cheesecake de frutos rojos,80,Plaza Obelie,Pasteles,pza,170.0
I-6CFD3913A9,2026-09-11 18:28:03,Croissant de almendra,163,Centro,Viennoiserie,pza,18.0
I-A419B5058C,2026-09-11 18:28:03,Rol de canela,93,Centro,Viennoiserie,pza,15.0
I-FBDD2856DD,2026-09-11 18:28:04,Tarta de frutas,63,Centro,Pasteles,pza,155.0
I-FCEFF7FFFF,2026-09-11 18:28:05,Tarta de frutas,156,Plaza Obelie,Pasteles,pza,155.0
I-9A40143672,2026-09-11 18:28:05,Tarta de frutas,128,Norte,Pasteles,pza,155.0
I-631357522B,2026-09-11 18:28:06,Cheesecake de frutos rojos,134,Sur,Pasteles,pza,170.0
I-745D15253A,2026-09-11 18:28:07,Baguette tradicional,151,Plaza Obelie,Panaderia,pza,9.0
I-463F8CEEF9,2026-09-11 18:28:07,Rol de canela,131,Sur,Viennoiserie,pza,15.0
I-839015B9BC,2026-09-11 18:28:08,Eclair de cafe,113,Norte,Petit fours,pza,16.0
I-C23CDD0708,2026-09-11 18:28:08,Baguette tradicional,162,Plaza Obelie,Panaderia,pza,9.0
I-C5FDA49683,2026-09-11 18:28:09,Eclair de cafe,146,Plaza Obelie,Petit fours,pza,16.0
I-6992B257F2,2026-09-11 18:28:09,Pastel de chocolate,151,Centro,Pasteles,pza,150.0
I-CB0FC47203,2026-09-11 18:28:10,Croissant de almendra,61,Norte,Viennoiserie,pza,18.0
I-448F175BC0,2026-09-11 18:28:10,Rol de canela,93,Centro,Viennoiserie,pza,15.0
I-16BABC2EEA,2026-09-11 18:28:10,Rol de canela,103,Centro,Viennoiserie,pza,15.0
I-8F06A0CD6B,2026-09-11 18:28:11,Macaron mixto,142,Plaza Obelie,Petit fours,pza,10.0
I-F4D8E0C858,2026-09-11 18:28:11,Baguette tradicional,98,Sur,Panaderia,pza,9.0
I-250A0E197A,2026-09-11 18:28:12,Brownie nogada,119,Centro,Reposteria,pza,20.0
I-F06F5B7885,2026-09-11 18:28:13,Tarta de frutas,154,Plaza Obelie,Pasteles,pza,155.0
I-30CCEE7036,2026-09-11 18:28:13,Baguette tradicional,147,Centro,Panaderia,pza,9.0
I-7B45351AC3,2026-09-11 18:28:14,Eclair de cafe,146,Plaza Obelie,Petit fours,pza,16.0
I-D08AA50E6F,2026-09-11 18:28:15,Tarta de frutas,113,Sur,Pasteles,pza,155.0
I-2C11A60DDB,2026-09-11 18:28:15,Rol de canela,109,Centro,Viennoiserie,pza,15.0
I-4BCFBCBE81,2026-09-11 18:28:16,Cheesecake de frutos rojos,138,Sur,Pasteles,pza,170.0
I-772FB0754C,2026-09-11 18:28:17,Brownie nogada,158,Plaza Obelie,Reposteria,pza,20.0
I-BE2B4B30B2,2026-09-11 18:28:17,Tarta de frutas,136,Norte,Pasteles,pza,155.0
I-BA128CF533,2026-09-11 18:28:17,Croissant de almendra,67,Norte,Viennoiserie,pza,18.0
I-C7CFEFD192,2026-09-11 18:28:18,Brownie nogada,168,Plaza Obelie,Reposteria,pza,20.0
I-7D5F238F19,2026-09-11 18:28:18,Rol de canela,102,Centro,Viennoiserie,pza,15.0
I-2428D147FB,2026-09-11 18:28:19,Cheesecake de frutos rojos,149,Sur,Pasteles,pza,170.0
I-D15ED5CE7D,2026-09-11 18:28:20,Croissant de almendra,168,Centro,Viennoiserie,pza,18.0
I-DD1F87BF9E,2026-09-11 18:28:20,Brownie nogada,119,Sur,Reposteria,pza,20.0
I-60025EEDF2,2026-09-11 18:28:21,Pastel de chocolate,12,Norte,Pasteles,pza,150.0
I-485FA0EF92,2026-09-11 18:28:22,Rol de canela,104,Centro,Viennoiserie,pza,15.0
I-92E2CB2D03,2026-09-11 18:28:22,Macaron mixto,150,Norte,Petit fours,pza,10.0
I-BFF3FC9FD5,2026-09-11 18:28:23,Baguette tradicional,169,Plaza Obelie,Panaderia,pza,9.0
I-ECD0E7DF70,2026-09-11 18:28:23,Baguette tradicional,173,Plaza Obelie,Panaderia,pza,9.0
I-E2A5B02104,2026-09-11 18:28:24,Croissant de almendra,77,Sur,Viennoiserie,pza,18.0
I-919F50B69B,2026-09-11 18:28:25,Croissant de almendra,169,Centro,Viennoiserie,pza,18.0
I-A10087D05F,2026-09-11 18:28:25,Macaron mixto,113,Centro,Petit fours,pza,10.0
I-082534622B,2026-09-11 18:28:26,Brownie nogada,168,Plaza Obelie,Reposteria,pza,20.0
I-954F8DADD1,2026-09-11 18:28:26,Eclair de cafe,149,Plaza Obelie,Petit fours,pza,16.0
I-7CD4B3D69E,2026-09-11 18:28:27,Baguette tradicional,100,Sur,Panaderia,pza,9.0
I-F7C57F5FAC,2026-09-11 18:28:27,Croissant de almendra,166,Plaza Obelie,Viennoiserie,pza,18.0
I-7075B48E0F,2026-09-11 18:28:28,Croissant de almendra,81,Sur,Viennoiserie,pza,18.0
I-417EA57CB2,2026-09-11 18:28:29,Brownie nogada,130,Centro,Reposteria,pza,20.0
I-890D4F4FAF,2026-09-11 18:28:29,Baguette tradicional,166,Plaza Obelie,Panaderia,pza,9.0
I-AA69A3F585,2026-09-11 18:28:30,Cheesecake de frutos rojos,66,Norte,Pasteles,pza,170.0
I-CD2624425C,2026-09-11 18:28:30,Eclair de cafe,152,Centro,Petit fours,pza,16.0
I-63A5784AB1,2026-09-11 18:28:31,Pastel de chocolate,20,Norte,Pasteles,pza,150.0
I-F029B5D548,2026-09-11 18:28:31,Cheesecake de frutos rojos,143,Sur,Pasteles,pza,170.0
I-7B1F2E324C,2026-09-11 18:28:32,Macaron mixto,173,Sur,Petit fours,pza,10.0
I-86C3DA83F6,2026-09-11 18:28:33,Galleta de mantequilla,159,Sur,Reposteria,pza,6.0
I-1923B0EB9B,2026-09-11 18:28:33,Croissant de almendra,172,Centro,Viennoiserie,pza,18.0
I-AF6E33BF9D,2026-09-11 18:28:34,Croissant de almendra,70,Norte,Viennoiserie,pza,18.0
I-B8BAF1254D,2026-09-11 18:28:34,Cheesecake de frutos rojos,147,Sur,Pasteles,pza,170.0
I-D80962B71F,2026-09-11 18:28:35,Brownie nogada,95,Norte,Reposteria,pza,20.0
I-7D9BEB7527,2026-09-11 18:28:35,Tarta de frutas,71,Centro,Pasteles,pza,155.0
I-B21CA179D7,2026-09-11 18:28:36,Baguette tradicional,155,Centro,Panaderia,pza,9.0
I-63CE356A3E,2026-09-11 18:28:36,Croissant de almendra,88,Sur,Viennoiserie,pza,18.0
I-03FDE84F31,2026-09-11 18:28:37,Galleta de mantequilla,89,Plaza Obelie,Reposteria,pza,6.0
I-DAD012B0EE,2026-09-11 18:28:37,Pastel de chocolate,161,Centro,Pasteles,pza,150.0
I-3D36729689,2026-09-11 18:28:38,Brownie nogada,128,Centro,Reposteria,pza,20.0
I-6E77038826,2026-09-11 18:28:39,Macaron mixto,120,Centro,Petit fours,pza,10.0
I-E5D2F510D1,2026-09-11 18:28:39,Baguette tradicional,95,Sur,Panaderia,pza,9.0
I-2EFA1E8ACF,2026-09-11 18:28:40,Rol de canela,163,Norte,Viennoiserie,pza,15.0
I-0F7F166F12,2026-09-11 18:28:40,Rol de canela,97,Plaza Obelie,Viennoiserie,pza,15.0
I-EC6F78AB61,2026-09-11 18:28:41,Cheesecake de frutos rojos,120,Centro,Pasteles,pza,170.0
I-50392BA78F,2026-09-11 18:28:41,Tarta de frutas,150,Plaza Obelie,Pasteles,pza,155.0
I-DAA814D9A0,2026-09-11 18:28:42,Rol de canela,102,Plaza Obelie,Viennoiserie,pza,15.0
I-0A9E2CFB33,2026-09-11 18:28:42,Croissant de almendra,96,Sur,Viennoiserie,pza,18.0
I-EF0BA066DD,2026-09-11 18:28:43,Macaron mixto,123,Centro,Petit fours,pza,10.0
I-6204F697F8,2026-09-11 18:28:43,Macaron mixto,140,Plaza Obelie,Petit fours,pza,10.0
I-54930757E2,2026-09-11 18:28:44,Galleta de mantequilla,106,Norte,Reposteria,pza,6.0
I-AE4369C0A0,2026-09-11 18:28:45,Galleta de mantequilla,108,Norte,Reposteria,pza,6.0
I-9A8D0082D9,2026-09-11 18:28:45,Brownie nogada,175,Plaza Obelie,Reposteria,pza,20.0
I-71EEDCD89B,2026-09-11 18:28:46,Rol de canela,101,Plaza Obelie,Viennoiserie,pza,15.0
I-CAC739B4BD,2026-09-11 18:28:46,Rol de canela,157,Norte,Viennoiserie,pza,15.0
I-0D27D59834,2026-09-11 18:28:47,Croissant de almendra,179,Centro,Viennoiserie,pza,18.0
I-15C49BAE88,2026-09-11 18:28:47,Brownie nogada,104,Norte,Reposteria,pza,20.0
I-CB02D4FB04,2026-09-11 18:28:48,Tarta de frutas,159,Plaza Obelie,Pasteles,pza,155.0
I-119D4DABB8,2026-09-11 18:28:49,Rol de canela,139,Sur,Viennoiserie,pza,15.0
I-420900EC60,2026-09-11 18:28:49,Rol de canela,111,Plaza Obelie,Viennoiserie,pza,15.0
I-D33C0F62BB,2026-09-11 18:28:50,Macaron mixto,150,Norte,Petit fours,pza,10.0
I-D879B75665,2026-09-11 18:28:51,Macaron mixto,177,Sur,Petit fours,pza,10.0
I-7522641880,2026-09-11 18:28:51,Baguette tradicional,175,Plaza Obelie,Panaderia,pza,9.0
I-6FE2ABCD0E,2026-09-11 18:28:52,Brownie nogada,120,Sur,Reposteria,pza,20.0
I-F94235C56A,2026-09-11 18:28:52,Pastel de chocolate,31,Norte,Pasteles,pza,150.0
I-1451B6E42F,2026-09-11 18:28:53,Baguette tradicional,154,Centro,Panaderia,pza,9.0
I-9791F312D3,2026-09-11 18:28:54,Baguette tradicional,177,Norte,Panaderia,pza,9.0
I-1D132FAF2E,2026-09-11 18:28:54,Tarta de frutas,142,Norte,Pasteles,pza,155.0
I-14FA64AB8A,2026-09-11 18:28:54,Tarta de frutas,111,Sur,Pasteles,pza,155.0
I-E990A1EF0B,2026-09-11 18:28:55,Galleta de mantequilla,84,Plaza Obelie,Reposteria,pza,6.0
I-677616705E,2026-09-11 18:28:55,Rol de canela,111,Plaza Obelie,Viennoiserie,pza,15.0
I-C65175B2A8,2026-09-11 18:28:56,Eclair de cafe,154,Plaza Obelie,Petit fours,pza,16.0
I-EFF8BA177D,2026-09-11 18:28:56,Macaron mixto,151,Plaza Obelie,Petit fours,pza,10.0
I-DE55AF650F,2026-09-11 18:28:57,Macaron mixto,161,Plaza Obelie,Petit fours,pza,10.0
I-D8528547AC,2026-09-11 18:28:58,Croissant de almendra,177,Centro,Viennoiserie,pza,18.0
I-65DB470A1B,2026-09-11 18:28:58,Galleta de mantequilla,90,Plaza Obelie,Reposteria,pza,6.0
I-C1975314D1,2026-09-11 18:28:59,Macaron mixto,119,Centro,Petit fours,pza,10.0
I-CD628545BF,2026-09-11 18:29:00,Croissant de almendra,93,Sur,Viennoiserie,pza,18.0
I-C540DA29F5,2026-09-11 18:29:00,Baguette tradicional,179,Plaza Obelie,Panaderia,pza,9.0
I-7833A37ED6,2026-09-11 18:29:01,Eclair de cafe,164,Sur,Petit fours,pza,16.0
I-D9845BF973,2026-09-11 18:29:01,Tarta de frutas,118,Sur,Pasteles,pza,155.0
I-F379B13BA4,2026-09-11 18:29:02,Brownie nogada,170,Plaza Obelie,Reposteria,pza,20.0
I-F2ED162E84,2026-09-11 18:29:02,Croissant de almendra,102,Sur,Viennoiserie,pza,18.0
I-C6094B2602,2026-09-11 18:29:03,Brownie nogada,120,Sur,Reposteria,pza,20.0
I-C7600D0FC5,2026-09-11 18:29:03,Brownie nogada,126,Sur,Reposteria,pza,20.0
I-ECAAAC00EE,2026-09-11 18:29:04,Pastel de chocolate,30,Norte,Pasteles,pza,150.0
I-8B498CFA91,2026-09-11 18:29:05,Macaron mixto,158,Plaza Obelie,Petit fours,pza,10.0
I-0368A4AF3B,2026-09-11 18:29:05,Galleta de mantequilla,106,Norte,Reposteria,pza,6.0
I-058F976E2D,2026-09-11 18:29:06,Macaron mixto,160,Norte,Petit fours,pza,10.0
I-750A6B3D6F,2026-09-11 18:29:06,Pastel de chocolate,105,Sur,Pasteles,pza,150.0
I-C3B5AB6A0F,2026-09-11 18:29:07,Baguette tradicional,179,Norte,Panaderia,pza,9.0
I-22CF0C3C9C,2026-09-11 18:29:07,Rol de canela,109,Centro,Viennoiserie,pza,15.0
I-6E2D11CBED,2026-09-11 18:29:08,Rol de canela,107,Centro,Viennoiserie,pza,15.0
I-BE1330F944,2026-09-11 18:29:08,Brownie nogada,112,Norte,Reposteria,pza,20.0
I-F01FCDAE57,2026-09-11 18:29:09,Croissant de almendra,177,Plaza Obelie,Viennoiserie,pza,18.0
I-A60294A00B,2026-09-11 18:29:09,Cheesecake de frutos rojos,123,Centro,Pasteles,pza,170.0
I-7A39371421,2026-09-11 18:29:10,Tarta de frutas,166,Plaza Obelie,Pasteles,pza,155.0
I-5CC98A4A31,2026-09-11 18:29:10,Tarta de frutas,69,Centro,Pasteles,pza,155.0
I-CC64E5EF54,2026-09-11 18:29:11,Croissant de almendra,174,Centro,Viennoiserie,pza,18.0
I-932ADA00B5,2026-09-11 18:29:12,Brownie nogada,108,Norte,Reposteria,pza,20.0
I-8728C0E3FB,2026-09-11 18:29:12,Galleta de mantequilla,115,Norte,Reposteria,pza,6.0
I-6008964DD0,2026-09-11 18:29:12,Macaron mixto,180,Sur,Petit fours,pza,10.0
I-184F55A91E,2026-09-11 18:29:13,Pastel de chocolate,163,Plaza Obelie,Pasteles,pza,150.0
I-3689704BBF,2026-09-11 18:29:14,Brownie nogada,125,Sur,Reposteria,pza,20.0
I-68C51EFA49,2026-09-11 18:29:14,Croissant de almendra,182,Centro,Viennoiserie,pza,18.0
I-C3FD834669,2026-09-11 18:29:15,Croissant de almendra,63,Norte,Viennoiserie,pza,18.0
I-A31D778F75,2026-09-11 18:29:15,Macaron mixto,122,Centro,Petit fours,pza,10.0
