id_pago,id_venta,fecha_hora,metodo_pago,monto,estado,referencia
P-4690E3CB3B,V-B4F1FCBDD2,2026-09-11 18:29:54,vale,90.0,aprobado,REF-9976863E
P-7726A10D36,V-FA2072E155,2026-09-11 18:29:55,efectivo,210.0,pendiente,REF-2ABF211A
P-F9429AF9C9,V-BBD177F65E,2026-09-11 18:29:56,vale,380.0,pendiente,REF-FF10E857
P-3CF8BDC8B9,V-2EC3758077,2026-09-11 18:29:56,vale,48.0,aprobado,REF-B9FB5D4B
P-BF9299586E,V-F14BA10B04,2026-09-11 18:29:57,efectivo,18.0,pendiente,REF-6795871C
P-C44773F646,V-7A801963AF,2026-09-11 18:29:57,vale,18.0,aprobado,REF-38B8A02E
P-97C82A8CAC,V-2420C7C0AA,2026-09-11 18:29:58,transferencia,220.0,pendiente,REF-E68ACED5
P-21F6159C1A,V-8C95E2F561,2026-09-11 18:29:59,efectivo,90.0,aprobado,REF-34EF25D7
P-145B2FC90B,V-E5DB10F951,2026-09-11 18:29:59,vale,36.0,pendiente,REF-4D17BEE8
P-418A1EEF8E,V-D838EE12F8,2026-09-11 18:30:00,efectivo,135.0,aprobado,REF-93259A30
P-E7EC8460CD,V-25D2D53151,2026-09-11 18:30:00,efectivo,128.0,aprobado,REF-51755949
P-ADAA9CE91C,V-64F5FC54AC,2026-09-11 18:30:01,vale,54.0,aprobado,REF-450008C5
P-06CB82F5F6,V-7347452897,2026-09-11 18:30:01,efectivo,96.0,pendiente,REF-68C34C16
P-072442A9E8,V-7CBAB17E8A,2026-09-11 18:30:02,efectivo,64.0,aprobado,REF-F8781609
P-EB827F279A,V-A19DF6DAF1,2026-09-11 18:30:03,efectivo,108.0,pendiente,REF-39600C8A
P-D8CF18A6E1,V-59B5C8DAA5,2026-09-11 18:30:03,tarjeta,84.0,pendiente,REF-849E148E
P-82BE120C05,V-36F9AD08D5,2026-09-11 18:30:04,tarjeta,28.0,aprobado,REF-56AA96BD
P-27559120D4,V-DE52DD81E0,2026-09-11 18:30:04,efectivo,1680.0,pendiente,REF-A6592C36
P-C96163DA6C,V-81BD0E9337,2026-09-11 18:30:05,efectivo,168.0,aprobado,REF-74DEFD55
P-329610079B,V-A8890226F4,2026-09-11 18:30:05,tarjeta,1680.0,aprobado,REF-3E60F895
P-35061E4745,V-C849DFEFE2,2026-09-11 18:30:06,tarjeta,72.0,aprobado,REF-725239E4
P-B4D1967CE4,V-09B7D78DB4,2026-09-11 18:30:07,transferencia,2100.0,aprobado,REF-4C23FDF8
P-5EC802BF9C,V-E509B05D37,2026-09-11 18:30:07,transferencia,1680.0,pendiente,REF-362BACE4
P-5789910BA2,V-12F50FC24B,2026-09-11 18:30:08,efectivo,110.0,aprobado,REF-DE029BD8
P-DEDBFE9C69,V-4A22896D3D,2026-09-11 18:30:08,tarjeta,165.0,aprobado,REF-87E587A3
P-089ECB8AAB,V-7E3118E4B7,2026-09-11 18:30:09,efectivo,2280.0,pendiente,REF-1E8F6D01
P-767527825C,V-6B852CFD21,2026-09-11 18:30:09,vale,390.0,pendiente,REF-D5F42548
P-5CBD3DABCC,V-DFBFDEEBA6,2026-09-11 18:30:10,tarjeta,128.0,pendiente,REF-C5F9AD0A
P-59EFA2355D,V-93F927CB21,2026-09-11 18:30:10,efectivo,1950.0,aprobado,REF-0394D6EA
P-073CAA2F3D,V-06DF5C568A,2026-09-11 18:30:11,vale,270.0,aprobado,REF-63AEA858
P-47F23A29C9,V-6B403C3341,2026-09-11 18:30:11,transferencia,780.0,pendiente,REF-5B122E06
P-D541964333,V-A68D95E61E,2026-09-11 18:30:12,transferencia,168.0,pendiente,REF-AB43CFB0
P-86CAE1E7F1,V-C82AD3775D,2026-09-11 18:30:12,efectivo,96.0,aprobado,REF-CBD6BB11
P-4981025726,V-CABA12D7DE,2026-09-11 18:30:13,transferencia,380.0,aprobado,REF-E97928E7
P-A4360289F8,V-E184A51061,2026-09-11 18:30:14,tarjeta,180.0,pendiente,REF-A91991F5
P-62826FDA19,V-52C845CC88,2026-09-11 18:30:14,vale,168.0,pendiente,REF-7A1CF265
P-8C363DE565,V-A2C0C9C6E7,2026-09-11 18:30:15,efectivo,760.0,aprobado,REF-4E88C81E
P-F5147D769D,V-209C91B073,2026-09-11 18:30:15,efectivo,144.0,aprobado,REF-9C155C36
P-739804014D,V-D1DFDBFAAA,2026-09-11 18:30:16,tarjeta,72.0,aprobado,REF-368D36FB
P-D73926918B,V-254610E814,2026-09-11 18:30:16,tarjeta,18.0,aprobado,REF-F03DAE93
P-69DF4D826C,V-E03F90748A,2026-09-11 18:30:17,vale,1680.0,aprobado,REF-E52DE5EA
P-13AD06048F,V-E980215B0F,2026-09-11 18:30:18,tarjeta,780.0,aprobado,REF-BD92BA8A
P-72B13160A3,V-8FD6600C54,2026-09-11 18:30:18,transferencia,108.0,pendiente,REF-6F723356
P-56E58540B4,V-5BDA512109,2026-09-11 18:30:19,tarjeta,135.0,pendiente,REF-8447600B
P-5975B5CE3B,V-AFC7A02E92,2026-09-11 18:30:19,vale,28.0,pendiente,REF-E693E84D
P-5197E79771,V-051778CDB4,2026-09-11 18:30:20,transferencia,72.0,pendiente,REF-FD6B0A9C
P-09EF18B7EB,V-D99618CA5A,2026-09-11 18:30:21,vale,330.0,aprobado,REF-20D03C3A
P-D044F02688,V-C982E77BDE,2026-09-11 18:30:21,efectivo,36.0,aprobado,REF-55A40E85
P-2584995F94,V-94C71C448E,2026-09-11 18:30:22,vale,220.0,aprobado,REF-D5AF08D1
P-9987C76BD1,V-4B867121DC,2026-09-11 18:30:22,transferencia,48.0,aprobado,REF-27107C35
P-0DBFAE98B2,V-31DB936064,2026-09-11 18:30:23,tarjeta,270.0,aprobado,REF-BC8E7115
P-EAFB926CFA,V-E31A378A0C,2026-09-11 18:30:24,transferencia,192.0,aprobado,REF-10FF4A88
P-A07C66379B,V-0E9DC6EA9B,2026-09-11 18:30:24,vale,220.0,aprobado,REF-592C2548
P-A56A121C14,V-8E5AB261AA,2026-09-11 18:30:25,vale,90.0,aprobado,REF-64799A3E
P-26952EF945,V-288AF16FD6,2026-09-11 18:30:25,efectivo,380.0,pendiente,REF-18385D4B
P-FF91EE0C72,V-5B118796FC,2026-09-11 18:30:26,tarjeta,84.0,aprobado,REF-E76E651B
P-2B6867F4FC,V-0D3A8DB813,2026-09-11 18:30:26,efectivo,56.0,aprobado,REF-BADF0600
P-AF1FB2B92A,V-953916D654,2026-09-11 18:30:27,tarjeta,2100.0,aprobado,REF-DAE248DE
P-85393C6762,V-A54F5CA119,2026-09-11 18:30:28,tarjeta,780.0,aprobado,REF-1316CF14
P-4A673F42E9,V-FE97F17C6E,2026-09-11 18:30:28,transferencia,1900.0,aprobado,REF-786568FD
P-1254176219,V-288AEE6E06,2026-09-11 18:30:29,efectivo,1950.0,aprobado,REF-6D036CF1
P-F8681FEA83,V-D9B5B79493,2026-09-11 18:30:29,efectivo,420.0,aprobado,REF-5947FD03
P-61CD457450,V-4DF679B410,2026-09-11 18:30:30,tarjeta,240.0,aprobado,REF-9345180F
P-2A3CB5AC89,V-D0394ED427,2026-09-11 18:30:31,tarjeta,72.0,aprobado,REF-8831ADB6
P-13BB89FAEA,V-A9F10B610E,2026-09-11 18:30:31,efectivo,90.0,aprobado,REF-E3356240
P-29888CBA67,V-1892E26F23,2026-09-11 18:30:32,transferencia,28.0,aprobado,REF-692D04AF
P-05029B2F10,V-A3E15A2E43,2026-09-11 18:30:32,tarjeta,54.0,aprobado,REF-36D56FCE
P-169C94212E,V-12EC95A589,2026-09-11 18:30:33,vale,84.0,aprobado,REF-92017097
P-1D1E6078AB,V-6D2AD62BB1,2026-09-11 18:30:34,vale,1170.0,aprobado,REF-D1EFFF05
P-7E0A0F9581,V-9FB285F61C,2026-09-11 18:30:34,tarjeta,135.0,aprobado,REF-8CF04BE1
P-451ABFCF4B,V-21760C96EA,2026-09-11 18:30:34,transferencia,54.0,aprobado,REF-4C869D68
P-7794B9D79A,V-FC63508354,2026-09-11 18:30:35,tarjeta,2280.0,pendiente,REF-7203FBC8
P-56CC347CEA,V-F40324AE3A,2026-09-11 18:30:35,tarjeta,90.0,aprobado,REF-D5D8BAD7
P-BAB9EF38F3,V-67E8C14CB8,2026-09-11 18:30:36,vale,90.0,aprobado,REF-B0FE68A0
P-44194F7658,V-B40A55F224,2026-09-11 18:30:37,transferencia,112.0,aprobado,REF-B59A48CC
P-3A3F356B55,V-9DAAA404D0,2026-09-11 18:30:37,tarjeta,126.0,aprobado,REF-9FFFBAD2
P-68FCA77448,V-A88F35D7A1,2026-09-11 18:30:38,transferencia,36.0,aprobado,REF-8DF18C0E
P-0670B6B584,V-8F5DFEC751,2026-09-11 18:30:38,efectivo,1260.0,aprobado,REF-0E363546
P-14FDEE98ED,V-AEF2D64DB2,2026-09-11 18:30:39,tarjeta,168.0,pendiente,REF-8D35C8DE
P-74A3925D5B,V-5082F331AD,2026-09-11 18:30:39,tarjeta,160.0,aprobado,REF-8BECF08E
P-1FB1B8FDE1,V-A05A8E5268,2026-09-11 18:30:40,vale,32.0,aprobado,REF-79BADBAE
P-76FA743D14,V-B006691B2E,2026-09-11 18:30:41,efectivo,240.0,aprobado,REF-88448761
P-427B1254A1,V-BD8F346717,2026-09-11 18:30:41,vale,270.0,aprobado,REF-59880EF7
P-7A2DE1E8EA,V-00221ECD8C,2026-09-11 18:30:42,tarjeta,1170.0,aprobado,REF-E75FD977
P-47038C067E,V-9D71D91A16,2026-09-11 18:30:42,efectivo,180.0,aprobado,REF-6ADF8D34
P-B6323E0409,V-81EBFE1347,2026-09-11 18:30:43,tarjeta,192.0,aprobado,REF-77A8B363
P-A4870C8339,V-139B943140,2026-09-11 18:30:43,tarjeta,270.0,pendiente,REF-75B58FBB
P-F25DDE7D1F,V-AA4C39B2AD,2026-09-11 18:30:44,vale,270.0,aprobado,REF-1A759FFB
P-828DD13A48,V-F41E1FB164,2026-09-11 18:30:45,tarjeta,32.0,aprobado,REF-D21CB9C3
P-079940458A,V-7D84BE7830,2026-09-11 18:30:45,vale,140.0,aprobado,REF-BBBEDD94
P-9F8FC1B7B5,V-353CA3B076,2026-09-11 18:30:46,vale,270.0,aprobado,REF-EA01C036
P-95214A2C61,V-9A05807196,2026-09-11 18:30:47,tarjeta,36.0,aprobado,REF-A0C73BA2
P-6467EDE4AD,V-EDBCEAAF2B,2026-09-11 18:30:48,efectivo,135.0,pendiente,REF-8EA7C5EC
P-D28E661EA0,V-A49D0A4A12,2026-09-11 18:30:48,vale,780.0,aprobado,REF-519CB3CA
P-2191D61C2F,V-61A573D4C1,2026-09-11 18:30:48,vale,2520.0,aprobado,REF-59DB7A69
P-7FF603EFF7,V-E905B61215,2026-09-11 18:30:49,efectivo,90.0,pendiente,REF-A96C2094
P-073A0AA677,V-E50CE200E8,2026-09-11 18:30:50,vale,55.0,aprobado,REF-2805CF6D
P-FA5B299BB4,V-68F80303E2,2026-09-11 18:30:50,transferencia,1900.0,pendiente,REF-C86AE427
P-157CEE496B,V-BBD722EDB6,2026-09-11 18:30:51,tarjeta,48.0,aprobado,REF-D54E42FD
P-3F2DD80A65,V-EBD692DB1C,2026-09-11 18:30:52,tarjeta,2280.0,aprobado,REF-5C7986EB
P-2981AD1340,V-9E1D58077A,2026-09-11 18:30:52,vale,42.0,aprobado,REF-B31DCB7A
P-41E8E6732C,V-424C1977CD,2026-09-11 18:30:53,efectivo,135.0,aprobado,REF-765A4549
P-91CE37CCDE,V-C171656A90,2026-09-11 18:30:53,tarjeta,760.0,aprobado,REF-7D6F04F0
P-B89D909F5A,V-D96A813F5A,2026-09-11 18:30:54,efectivo,110.0,pendiente,REF-6407C748
P-E8C2EF526E,V-C40BFF1C01,2026-09-11 18:30:54,transferencia,64.0,aprobado,REF-4690DFD6
P-3DFB0A59FC,V-DBE9AD9B58,2026-09-11 18:30:55,tarjeta,84.0,aprobado,REF-0EB9B4CE
P-1A6570DB17,V-A737B58BC3,2026-09-11 18:30:56,vale,390.0,pendiente,REF-33F800DA
P-B6335C712A,V-C579C2D3E0,2026-09-11 18:30:56,vale,1520.0,aprobado,REF-6D31C6FF
P-BB605F8E99,V-C483F2C1F4,2026-09-11 18:30:57,transferencia,192.0,pendiente,REF-DD3C86EA
P-FD8A39C63B,V-DFD917AF51,2026-09-11 18:30:57,efectivo,210.0,aprobado,REF-9A29307C
P-29C916B174,V-7E8C39A098,2026-09-11 18:30:58,tarjeta,54.0,aprobado,REF-FBBA4783
P-592E097E43,V-B3648070F9,2026-09-11 18:30:58,vale,28.0,pendiente,REF-92255905
P-70C9E718B2,V-9F089C1F6D,2026-09-11 18:30:59,transferencia,760.0,aprobado,REF-2E849999
P-0EC9637A2D,V-0436CBDB4E,2026-09-11 18:31:00,tarjeta,18.0,aprobado,REF-118D3DD6
P-D0127DB4A7,V-33C398A8C0,2026-09-11 18:31:00,tarjeta,84.0,aprobado,REF-93AC2C1D
P-FF89390628,V-69EDF252B1,2026-09-11 18:31:01,efectivo,56.0,aprobado,REF-F96A92F4
P-BF2996A57C,V-8D3C6B1027,2026-09-11 18:31:02,tarjeta,168.0,aprobado,REF-A194FF83
P-2082A88F7B,V-BB133FD620,2026-09-11 18:31:02,transferencia,112.0,aprobado,REF-4AB7FDD5
P-64FE7494BA,V-1DC8101DD1,2026-09-11 18:31:03,transferencia,240.0,aprobado,REF-A043FF64
P-CBF52C9A43,V-A49DD97D7C,2026-09-11 18:31:04,vale,1950.0,aprobado,REF-A4A51E22
P-51DDF305A0,V-6B324F97DB,2026-09-11 18:31:04,efectivo,1950.0,aprobado,REF-7DCDE80D
P-DFF0AB044C,V-AAE98ECEA9,2026-09-11 18:31:05,tarjeta,55.0,aprobado,REF-55B6EC6C
P-C76E51BEF5,V-516A9BE4B6,2026-09-11 18:31:06,tarjeta,72.0,aprobado,REF-DD108EC4
P-6C88152C38,V-34873C369B,2026-09-11 18:31:06,tarjeta,330.0,aprobado,REF-8CAE6D14
P-766AADF244,V-F80F3A5F3E,2026-09-11 18:31:07,efectivo,18.0,aprobado,REF-AF49859D
P-6476C5FFC4,V-D950D425C0,2026-09-11 18:31:08,transferencia,160.0,pendiente,REF-7425091B
P-57F9C35089,V-19AA862F26,2026-09-11 18:31:08,tarjeta,32.0,aprobado,REF-40265E06
P-8400FE98B8,V-5CD46434AC,2026-09-11 18:31:09,vale,225.0,pendiente,REF-1DFBF6C7
P-B49B16BB8B,V-C8497BAAD7,2026-09-11 18:31:10,tarjeta,780.0,aprobado,REF-AE464753
P-AD9A6921FA,V-2188C3C43F,2026-09-11 18:31:10,vale,1260.0,aprobado,REF-278234DE
P-A846AE7AA1,V-65BA2C248F,2026-09-11 18:31:11,tarjeta,380.0,pendiente,REF-48E699E6
P-882E1C7E49,V-6EDB5C8B33,2026-09-11 18:31:11,tarjeta,420.0,pendiente,REF-BABD66A6
P-4AC571EC68,V-4F701F4FC5,2026-09-11 18:31:12,transferencia,84.0,pendiente,REF-FDDB5524
P-453AD3DFC9,V-E4569F6AAD,2026-09-11 18:31:13,efectivo,1950.0,aprobado,REF-AA5FB058
P-A87A574352,V-B60A3DE316,2026-09-11 18:31:13,transferencia,110.0,aprobado,REF-E2FBAFCB
P-33E9FEF0C7,V-4670C5FB92,2026-09-11 18:31:13,efectivo,144.0,aprobado,REF-D90066D2
P-64AC34747A,V-2C96E678B5,2026-09-11 18:31:14,tarjeta,90.0,aprobado,REF-B20C4A8C
P-AE712C81F8,V-A18D287ECA,2026-09-11 18:31:14,vale,840.0,aprobado,REF-F1F65A12
P-DA2FD65E1D,V-61191B4687,2026-09-11 18:31:15,efectivo,140.0,aprobado,REF-AF7DD8F6
P-D3EB75A7E2,V-78B6641AB7,2026-09-11 18:31:15,transferencia,42.0,aprobado,REF-06F9D1C3
P-264486F451,V-404FC9A08D,2026-09-11 18:31:16,tarjeta,252.0,aprobado,REF-D93BB967
P-9D0ACC356E,V-6CBE84EC52,2026-09-11 18:31:16,transferencia,110.0,pendiente,REF-A3CB781D
P-0A170727AC,V-74CD69202A,2026-09-11 18:31:17,efectivo,220.0,pendiente,REF-8861D236
P-8F466C7AB1,V-67D8A6AAC4,2026-09-11 18:31:18,efectivo,760.0,aprobado,REF-B36C3F2E
P-C9D8EF87C7,V-7723F367C4,2026-09-11 18:31:18,transferencia,144.0,aprobado,REF-CA4EE5C7
P-86417803A4,V-713E96B1FF,2026-09-11 18:31:19,vale,210.0,aprobado,REF-8869E338
P-E0BF9A3635,V-2131A01A1D,2026-09-11 18:31:19,transferencia,54.0,aprobado,REF-1235AB5A
P-87FA5D1ACD,V-9BE4535639,2026-09-11 18:31:20,tarjeta,1520.0,aprobado,REF-416D1E5E
P-9A2CC0B9B4,V-77FBE67349,2026-09-11 18:31:20,transferencia,270.0,pendiente,REF-D4DEDCD6
P-CBBC44AAEB,V-61CC0D702C,2026-09-11 18:31:21,transferencia,180.0,pendiente,REF-9C203C8B
P-A0FADD3BB9,V-94F9F008B6,2026-09-11 18:31:22,vale,108.0,pendiente,REF-6CD2A6C0
P-617AC72773,V-7865AD4CD4,2026-09-11 18:31:22,vale,55.0,aprobado,REF-27FE5133
P-2A989B490E,V-6CD2E7D990,2026-09-11 18:31:23,tarjeta,126.0,aprobado,REF-5290D3B5
P-2D066EF0A0,V-B187C54E52,2026-09-11 18:31:24,vale,1140.0,aprobado,REF-F603EF0D
P-F7D61938CE,V-60FDA82EA3,2026-09-11 18:31:24,tarjeta,126.0,aprobado,REF-D68918AA
P-53FA26165D,V-39ADB6370D,2026-09-11 18:31:25,vale,90.0,aprobado,REF-44C4F060
P-407774660F,V-CA95CEE3A2,2026-09-11 18:31:25,tarjeta,55.0,aprobado,REF-8B3D5212
P-0A8DEEAA94,V-2281F3A337,2026-09-11 18:31:26,transferencia,126.0,aprobado,REF-B0A6CB46
P-618194A87D,V-CA3B3225AA,2026-09-11 18:31:27,vale,72.0,aprobado,REF-83C89995
P-70BBBA931D,V-A020914035,2026-09-11 18:31:27,tarjeta,128.0,pendiente,REF-BD905D2F
P-185B2547E7,V-9620105B9A,2026-09-11 18:31:28,tarjeta,840.0,aprobado,REF-A92E1977
P-47E61C862A,V-435FE737A7,2026-09-11 18:31:28,vale,2100.0,aprobado,REF-20FF96D3
P-CFF014D6D1,V-048D743889,2026-09-11 18:31:29,transferencia,135.0,aprobado,REF-B2FF3CD2
P-24E2215524,V-2DA8736D4F,2026-09-11 18:31:30,vale,160.0,aprobado,REF-768C3558
P-4F1822D728,V-F3F78B5A10,2026-09-11 18:31:30,vale,275.0,aprobado,REF-E9DFE28C
P-667A680C65,V-371EC1A360,2026-09-11 18:31:31,tarjeta,380.0,pendiente,REF-9C591FE9
P-E82B8BBDE3,V-CE3D7A9451,2026-09-11 18:31:31,efectivo,90.0,aprobado,REF-F1436CC4
P-BDA6775C4A,V-7665961CBD,2026-09-11 18:31:32,vale,210.0,aprobado,REF-F364D112
P-4C19089E8A,V-7CC257ABEA,2026-09-11 18:31:33,transferencia,252.0,aprobado,REF-24A94174
P-29BE13BBC9,V-A8B149B20C,2026-09-11 18:31:33,vale,1170.0,pendiente,REF-5BECE669
P-713E4177D4,V-D6F6916C7C,2026-09-11 18:31:34,tarjeta,112.0,aprobado,REF-6ED31BA5
P-57E2FBEC4E,V-F8ADD77ABD,2026-09-11 18:31:34,vale,1680.0,pendiente,REF-7A56E9DE
P-B0D44BD751,V-0C5069EDE3,2026-09-11 18:31:35,transferencia,760.0,pendiente,REF-D55E5BEF
P-717895930C,V-994F60C0E8,2026-09-11 18:31:36,efectivo,54.0,aprobado,REF-DCE35C49
P-C376C20CFD,V-568EED8C91,2026-09-11 18:31:36,tarjeta,140.0,aprobado,REF-AF330B1B
P-3FE7394875,V-C79A26A0EB,2026-09-11 18:31:37,efectivo,96.0,aprobado,REF-6A2306E1
P-42EC368E4B,V-A2C8B702FB,2026-09-11 18:31:37,transferencia,192.0,pendiente,REF-9163B668
P-D22AADB824,V-764119531E,2026-09-11 18:31:38,vale,48.0,aprobado,REF-575B81C5
P-5387C0B24D,V-862C39ABD9,2026-09-11 18:31:39,vale,56.0,aprobado,REF-A4A58D54
P-D4E168B216,V-2C32AB0C3F,2026-09-11 18:31:39,tarjeta,1260.0,pendiente,REF-E14FC4C1
P-72BCDA3972,V-FD585F3E07,2026-09-11 18:31:40,transferencia,288.0,aprobado,REF-1C466A63
P-B0A7F01BCE,V-644E976D09,2026-09-11 18:31:41,tarjeta,220.0,aprobado,REF-FA99BE4E
P-BCB842F11E,V-739138D6E7,2026-09-11 18:31:41,efectivo,1140.0,aprobado,REF-991E37DE
P-5E01971D16,V-3BC6A226D6,2026-09-11 18:31:42,transferencia,160.0,pendiente,REF-206CCB2E
P-CDC216E493,V-AF2C7C7D92,2026-09-11 18:31:42,efectivo,760.0,aprobado,REF-A6AB8132
P-E189919DCB,V-B5B6CA38FE,2026-09-11 18:31:43,vale,270.0,aprobado,REF-95573EA3
P-6045684F96,V-2B0A54EC54,2026-09-11 18:31:44,efectivo,45.0,aprobado,REF-7933F248
P-409C04AD66,V-A3CEEEBF3F,2026-09-11 18:31:44,efectivo,168.0,pendiente,REF-AE5B1B57
P-7C4ABE4B7D,V-3FF942739B,2026-09-11 18:31:45,transferencia,96.0,pendiente,REF-2CF3EF37
P-ECA7DD7429,V-39C9D8E81D,2026-09-11 18:31:45,tarjeta,252.0,aprobado,REF-61CA7FE3
P-859239BB70,V-ED6226534A,2026-09-11 18:31:46,tarjeta,2100.0,pendiente,REF-D28ADCD2
P-E22F0E7F20,V-BE9E81DB22,2026-09-11 18:31:46,vale,760.0,aprobado,REF-34372F85
P-9ADEAC5D87,V-C0D80BE438,2026-09-11 18:31:47,tarjeta,1520.0,aprobado,REF-2A6FA356
P-FC8979FC8C,V-04B3F109B3,2026-09-11 18:31:48,transferencia,380.0,aprobado,REF-F5CEB06A
P-A576354A9D,V-83CE703378,2026-09-11 18:31:48,tarjeta,48.0,aprobado,REF-40BBFA90
P-C28EAED60E,V-5543034CCB,2026-09-11 18:31:49,transferencia,168.0,aprobado,REF-0B9C94F5
P-4F1A7C997E,V-9A45B331CC,2026-09-11 18:31:49,efectivo,760.0,aprobado,REF-29E8EC4F
P-8F6D4EFC15,V-6F0A9ECCCB,2026-09-11 18:31:50,transferencia,220.0,aprobado,REF-BB574D5D
P-E9A1326999,V-38B0152DE9,2026-09-11 18:31:51,vale,96.0,aprobado,REF-ADB0E1AC
P-242AE19D15,V-DD1131FE36,2026-09-11 18:31:52,vale,108.0,aprobado,REF-5202F81B
P-B1360F5C0A,V-9900C86D79,2026-09-11 18:31:52,vale,2340.0,aprobado,REF-AD5BB0C6
P-5ECF6DBC76,V-260C1FEDD1,2026-09-11 18:31:53,tarjeta,2340.0,aprobado,REF-9429575D
P-AA1111A470,V-8674436A76,2026-09-11 18:31:53,vale,64.0,aprobado,REF-2D94DB9B
P-256C36ED33,V-B711B18EBC,2026-09-11 18:31:54,transferencia,90.0,aprobado,REF-95E4C4B9
P-4AEF94DCDE,V-7D6CD36A68,2026-09-11 18:31:54,efectivo,225.0,pendiente,REF-9F9BC398
P-F5E8D3E74B,V-E051A1131A,2026-09-11 18:31:55,transferencia,140.0,aprobado,REF-F2BD70AE
P-19FCE5E30F,V-E9709D5B91,2026-09-11 18:31:56,vale,1950.0,aprobado,REF-09B9FB5A
P-05E5559044,V-8B8C705AEF,2026-09-11 18:31:56,vale,96.0,aprobado,REF-AAC44935
P-DCB8071964,V-6A42E25300,2026-09-11 18:31:57,vale,72.0,aprobado,REF-FCD42033
P-C504207F0D,V-0944E6B0B5,2026-09-11 18:31:58,tarjeta,1560.0,aprobado,REF-36A932CA
P-E0BBE0C5BF,V-6EB04DA4BE,2026-09-11 18:31:58,tarjeta,270.0,aprobado,REF-632B2588
P-719DD354D9,V-5551078939,2026-09-11 18:31:59,transferencia,45.0,aprobado,REF-06EFA896
P-FDF80CB25A,V-705B2E3807,2026-09-11 18:31:59,transferencia,1680.0,aprobado,REF-C4EC3203
P-70E31F80D3,V-0AE2C8189B,2026-09-11 18:32:00,tarjeta,90.0,aprobado,REF-C411BF9E
P-B10E94E895,V-3857BC70C2,2026-09-11 18:32:00,transferencia,64.0,aprobado,REF-DAF8D49E
P-3B28E143F2,V-36A390B6C8,2026-09-11 18:32:01,efectivo,168.0,aprobado,REF-0F0EB2EC
P-60EAAB7138,V-92E242D676,2026-09-11 18:32:01,tarjeta,126.0,aprobado,REF-8A1B717C
P-5915750B10,V-044AE8F7F9,2026-09-11 18:32:02,tarjeta,330.0,aprobado,REF-6C7D4E6C
P-6B71CC3EB6,V-0689D17CC6,2026-09-11 18:32:02,vale,760.0,aprobado,REF-D30DD95F
P-0661478571,V-148FF16A7F,2026-09-11 18:32:03,transferencia,48.0,aprobado,REF-01DE2976
P-283DEB1DE2,V-778EAD08B9,2026-09-11 18:32:03,tarjeta,96.0,aprobado,REF-A7C56665
P-5A4AD80180,V-62D810F056,2026-09-11 18:32:04,tarjeta,55.0,aprobado,REF-0E901F06
P-44209E8809,V-4AD6BA6B30,2026-09-11 18:32:04,efectivo,2340.0,aprobado,REF-2236AA9D
P-0006B4D965,V-9DF4069991,2026-09-11 18:32:05,efectivo,192.0,aprobado,REF-A3D19EC1
P-DB58D235F5,V-F54453079E,2026-09-11 18:32:05,transferencia,144.0,aprobado,REF-145BC25B
P-8648A3419A,V-47AC54C66C,2026-09-11 18:32:06,vale,330.0,aprobado,REF-B8950EC7
P-9AA024EADD,V-DB985A6416,2026-09-11 18:32:07,vale,840.0,pendiente,REF-EBF94337
P-5127ED55BA,V-AE0FD01416,2026-09-11 18:32:07,efectivo,168.0,aprobado,REF-4CCB7758
P-648BDECA79,V-216068BFBA,2026-09-11 18:32:08,transferencia,240.0,aprobado,REF-C8E5528E
P-AC7D9B1114,V-FF9341006A,2026-09-11 18:32:08,transferencia,84.0,aprobado,REF-F4D1F201
P-F2962AC56E,V-A38C09BABA,2026-09-11 18:32:09,vale,760.0,aprobado,REF-730C7806
P-99BBE7D987,V-E55E3388C1,2026-09-11 18:32:09,vale,32.0,pendiente,REF-87262C19
P-E8C70BC28E,V-9CFC97F068,2026-09-11 18:32:10,efectivo,42.0,pendiente,REF-29CE3822
P-FD8B87D3A8,V-B9E82D9CE9,2026-09-11 18:32:10,tarjeta,220.0,pendiente,REF-414CEB51
P-35456B1BA2,V-4DEBF61CFA,2026-09-11 18:32:11,efectivo,192.0,aprobado,REF-0865F1CB
P-F438EC8B28,V-1ECE61C67D,2026-09-11 18:32:12,efectivo,180.0,aprobado,REF-B316CAEF
P-F7884858C3,V-0CA0806215,2026-09-11 18:32:12,vale,36.0,aprobado,REF-15892708
P-B2C240F414,V-9C0E631C38,2026-09-11 18:32:13,vale,45.0,aprobado,REF-53E89BAA
P-C75E7EE66C,V-618FCEF8A5,2026-09-11 18:32:13,vale,330.0,pendiente,REF-6B482DF8
P-7275C2F68E,V-AAE7C55DEB,2026-09-11 18:32:14,vale,2280.0,aprobado,REF-D28EEE5B
P-3F23F9F6D1,V-0B760EC094,2026-09-11 18:32:15,transferencia,240.0,aprobado,REF-F86BC062
P-5608EBAA76,V-F0C92482DE,2026-09-11 18:32:15,vale,252.0,pendiente,REF-AEBB1883
P-665524F680,V-CB2E59096C,2026-09-11 18:32:16,tarjeta,112.0,aprobado,REF-1BB50DEA
P-A1A8239F7E,V-0A9DFDC403,2026-09-11 18:32:16,tarjeta,780.0,pendiente,REF-9BE209BB
P-5E9FD3A8DC,V-011D145B59,2026-09-11 18:32:17,efectivo,2340.0,pendiente,REF-75B14577
P-A21A063224,V-C66CAAF961,2026-09-11 18:32:18,tarjeta,128.0,aprobado,REF-CF864D0F
